Date,Target_Name,Target_Industry_Macro,Target_Industry_Mid,Target_Nation,Buyer_Name,Buyer_Industry_Macro,Buyer_Industry_Mid,Buyer_Nation,Target_Revenues,Target_EBITDA,Target_EV,Target_Industry_Detailed,Target_Status,Year,EV_Rev,EV_EBITDA,Target_Revenues_v2,Target_EBITDA_v2,Target_EV_v2
15/03/2021,DSV Panalpina A/S,Industrials,Transportation & Infrastructure,Denmark,DSV Panalpina A/S,Industrials,Transportation & Infrastructure,Denmark,"15,580.91","1,822.29","37,427.85",Air Transportation and Shipping,Public,2021,2.40,20.54,"15,580.91","1,822.29","37,427.85"
24/07/2017,DTEK Donets'koblenerho PAT,Energy and Power,Power,Ukraine,Ornex Ltd,Financials,Other Financials,Cyprus,109.63,-31.71,47.35,"Electric, Gas, and Water Distribution",Public,2017,0.43,-1.49,109.63,-31.71,47.35
18/08/2017,DTEK Zakhidenerho PAT,Energy and Power,Power,Ukraine,Ornex Ltd,Financials,Other Financials,Cyprus,646.30,64.79,78.34,"Electric, Gas, and Water Distribution",Public,2017,0.12,1.21,646.30,64.79,78.34
24/05/2023,DTI Srl,High Technology,Electronics,Italy,Friulia SpA,Government and Agencies,Regional Agency,Italy,5.24,0.34,3.51,Electronic and Electrical Equipment,Private,2023,0.67,10.38,5.24,0.34,3.51
20/11/2015,DTP SA,Consumer Products and Services,Professional Services,Poland,PRA Group Polska Sp zoo,Consumer Products and Services,Professional Services,Poland,14.62,7.18,6.71,Business Services,Public,2015,0.46,0.94,14.62,7.18,6.71
17/03/2014,DTS Inc,High Technology,Electronics,United States,DTS Inc,High Technology,Electronics,United States,91.05,15.59,241.71,Electronic and Electrical Equipment,Public,2014,2.65,15.51,91.05,15.59,241.71
20/09/2016,DTS Inc,High Technology,Electronics,United States,Tessera Technologies Inc,High Technology,Semiconductors,United States,147.42,15.42,801.67,Electronic and Electrical Equipment,Public,2016,5.44,52.00,147.42,15.42,801.67
22/11/2016,DUC SA,Consumer Staples,Food and Beverage,France,Aurelia Investments BV,Financials,Other Financials,Netherlands,174.02,0.69,32.49,Food and Kindred Products,Public,2016,0.19,47.30,174.02,0.69,32.49
09/01/2023,Duck Creek Technologies Inc,High Technology,Software,United States,Disco Parent LLC,Financials,Other Financials,United States,298.01,8.89,"2,156.12",Prepackaged Software,Public,2023,7.23,242.59,298.01,8.89,"2,156.12"
08/04/2024,Ducommun Inc,Industrials,Aerospace & Defense,United States,Albion River LLC,Financials,Other Financials,United States,710.32,78.99,"1,092.13",Aerospace and Aircraft,Public,2024,1.54,13.83,710.32,78.99,"1,092.13"
17/04/2014,Ductil SA,Industrials,Building/Construction & Engineering,Romania,Air Liquide Welding France SA,Industrials,Machinery,France,34.38,2.79,21.53,Metal and Metal Products,Public,2014,0.63,7.72,34.38,2.79,21.53
07/05/2024,Duepigreco 3d Srl,Industrials,Machinery,Italy,Solid World Group SpA,High Technology,Software,Italy,0.88,0.06,0.69,Machinery,Private,2024,0.79,11.16,0.88,0.06,0.69
28/04/2023,Duerre Srl,Industrials,Automobiles & Components,Italy,Sanlorenzo SpA,Industrials,Automobiles & Components,Italy,17.67,0.14,14.29,Transportation Equipment,Private,2023,0.81,102.06,17.67,0.14,14.29
06/04/2015,Duke Energy Corp,Energy and Power,Power,United States,Duke Energy Corp,Energy and Power,Power,United States,"21,776.41","8,231.16","86,540.51","Electric, Gas, and Water Distribution",Public,2015,3.97,10.51,"21,776.41","8,231.16","86,540.51"
17/09/2019,Duke Robotics Inc,Industrials,Aerospace & Defense,United States,UAS Drone Corp,Industrials,Aerospace & Defense,United States,0.16,-0.71,260.48,Aerospace and Aircraft,Private,2019,1602.40,-364.61,0.16,-0.71,260.48
08/08/2018,Dun & Bradstreet Corp,Consumer Products and Services,Professional Services,United States,Investor Group,Financials,Other Financials,United States,"1,551.90",509.11,"5,614.19",Business Services,Public,2018,3.62,11.03,"1,551.90",509.11,"5,614.19"
02/02/2018,Dunamis Group Ltd,Industrials,Building/Construction & Engineering,United Kingdom,Fulcrum Utility Services Ltd,Industrials,Building/Construction & Engineering,United Kingdom,11.93,5.93,20.81,Construction Firms,Private,2018,1.75,3.51,11.93,5.93,20.81
23/06/2017,Dundee Corp,Financials,Asset Management,Canada,Dundee Corp,Financials,Asset Management,Canada,30.99,-70.32,364.89,Investment & Commodity Firms/Dealers/Exchanges,Public,2017,11.78,-5.19,30.99,-70.32,364.89
14/04/2015,Dundee Corp,Financials,Asset Management,Canada,Dundee Corp,Financials,Asset Management,Canada,79.30,-73.92,693.73,Investment & Commodity Firms/Dealers/Exchanges,Public,2015,8.75,-9.38,79.30,-73.92,693.73
07/04/2014,Dundee Corp,Financials,Asset Management,Canada,Dundee Corp,Financials,Asset Management,Canada,91.67,-29.14,736.31,Investment & Commodity Firms/Dealers/Exchanges,Public,2014,8.03,-25.26,91.67,-29.14,736.31
02/05/2014,Dundee Energy Ltd,Energy and Power,Oil & Gas,Canada,Dundee Energy Ltd,Energy and Power,Oil & Gas,Canada,25.37,11.44,75.40,Oil and Gas; Petroleum Refining,Public,2014,2.97,6.59,25.37,11.44,75.40
14/03/2024,Dundee Precious Metals Inc,Materials,Metals & Mining,Canada,Dundee Precious Metals Inc,Materials,Metals & Mining,Canada,471.27,246.73,696.61,Mining,Public,2024,1.48,2.82,471.27,246.73,696.61
25/02/2021,Dundee Precious Metals Inc,Materials,Metals & Mining,Canada,Dundee Precious Metals Inc,Materials,Metals & Mining,Canada,499.11,268.26,894.63,Mining,Public,2021,1.79,3.33,499.11,268.26,894.63
11/05/2017,Dundee Precious Metals Inc,Materials,Metals & Mining,Canada,Dundee Precious Metals Inc,Materials,Metals & Mining,Canada,270.66,66.64,286.42,Mining,Public,2017,1.06,4.30,270.66,66.64,286.42
22/12/2016,Dundee Precious Metals Inc,Materials,Metals & Mining,Canada,European Bank For Reconstruction & Development,Government and Agencies,Supranational,United Kingdom,243.45,51.27,333.60,Mining,Public,2016,1.37,6.51,243.45,51.27,333.60
23/02/2023,Dundee Precious Metals Inc,Materials,Metals & Mining,Canada,Dundee Precious Metals Inc,Materials,Metals & Mining,Canada,532.42,237.65,"1,560.06",Mining,Public,2023,2.93,6.56,532.42,237.65,"1,560.06"
18/09/2014,Dune Energy Inc,Energy and Power,Oil & Gas,United States,Eos Petro Inc,Energy and Power,Oil & Gas,United States,37.05,7.86,92.80,Oil and Gas; Petroleum Refining,Public,2014,2.50,11.80,37.05,7.86,92.80
08/05/2024,Duni AB,Materials,Containers & Packaging,Sweden,Mellby Gard AB,Financials,Other Financials,Sweden,659.14,80.03,541.38,Paper and Allied Products,Public,2024,0.82,6.76,659.14,80.03,541.38
14/08/2023,Duni AB,Materials,Containers & Packaging,Sweden,Mellby Gard AB,Financials,Other Financials,Sweden,648.20,63.44,487.33,Paper and Allied Products,Public,2023,0.75,7.68,648.20,63.44,487.33
25/10/2020,Dunkin Brands Group Inc,Retail,Food & Beverage Retailing,United States,Inspire Brands Inc,Retail,Food & Beverage Retailing,United States,835.83,286.27,"9,546.62",Retail Trade-Eating and Drinking Places,Public,2020,11.42,33.35,835.83,286.27,"9,546.62"
22/10/2015,Dunkin Brands Group Inc,Retail,Food & Beverage Retailing,United States,Dunkin Brands Group Inc,Retail,Food & Beverage Retailing,United States,714.98,355.93,"6,243.40",Retail Trade-Eating and Drinking Places,Public,2015,8.73,17.54,714.98,355.93,"6,243.40"
06/09/2023,DuPont de Nemours Inc,Materials,Chemicals,United States,DuPont de Nemours Inc,Materials,Chemicals,United States,"11,487.62","2,766.27","33,651.27",Chemicals and Allied Products,Public,2023,2.93,12.16,"11,487.62","2,766.27","33,651.27"
08/03/2021,DuPont de Nemours Inc,Materials,Chemicals,United States,DuPont de Nemours Inc,Materials,Chemicals,United States,"16,701.06","3,931.88","41,444.54",Chemicals and Allied Products,Public,2021,2.48,10.54,"16,701.06","3,931.88","41,444.54"
09/06/2017,DuPont Fabros Technology Inc,Real Estate,REITs,United States,Digital Realty Trust Inc,Real Estate,REITs,United States,510.88,309.37,"6,506.97",Investment & Commodity Firms/Dealers/Exchanges,Public,2017,12.74,21.03,510.88,309.37,"6,506.97"
06/10/2014,Durata Therapeutics Inc,Healthcare,Pharmaceuticals,United States,Actavis PLC,Healthcare,Pharmaceuticals,United States,7.98,-50.19,655.51,Drugs,Public,2014,82.13,-13.06,7.98,-50.19,655.51
21/02/2023,Duro Felguera SA,Industrials,Building/Construction & Engineering,Spain,Investor Group,Financials,Other Financials,Mexico,117.19,-1.56,137.35,Metal and Metal Products,Public,2023,1.17,-87.93,117.19,-1.56,137.35
03/05/2017,DuSolo Fertilizers Inc,Materials,Chemicals,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,1.24,-1.64,5.26,Chemicals and Allied Products,Public,2017,4.26,-3.22,1.24,-1.64,5.26
27/06/2023,Dustin Group AB,High Technology,Computers & Peripherals,Sweden,Axmedia AB,Financials,Other Financials,Sweden,"2,089.81",87.58,669.22,Wholesale Trade-Durable Goods,Public,2023,0.32,7.64,"2,089.81",87.58,669.22
12/05/2016,Dustin Group AB,High Technology,Computers & Peripherals,Sweden,Axmedia AB,Financials,Other Financials,Sweden,863.21,36.74,565.63,Wholesale Trade-Durable Goods,Public,2016,0.66,15.40,863.21,36.74,565.63
04/07/2023,DVR Ltd,High Technology,Electronics,United Kingdom,NOTE AB,High Technology,Electronics,Sweden,12.59,0.82,14.79,Electronic and Electrical Equipment,Private,2023,1.17,17.93,12.59,0.82,14.79
10/07/2023,DWF Group PLC,Consumer Products and Services,Legal Services,United Kingdom,Aquila Bidco Ltd,Financials,Other Financials,United Kingdom,433.67,65.53,602.95,Legal Services,Public,2023,1.39,9.20,433.67,65.53,602.95
17/12/2014,DWF LLP,Consumer Products and Services,Legal Services,United Kingdom,Agri-Trade Holdings Ltd,Energy and Power,Alternative Energy Sources,Australia,229.95,67.71,425.24,Legal Services,Private,2014,1.85,6.28,229.95,67.71,425.24
11/09/2023,DX (Group) PLC,Consumer Products and Services,Professional Services,United Kingdom,Transit Bidco Ltd,Financials,Other Financials,United Kingdom,548.68,68.12,428.10,Transportation and Shipping (except air),Public,2023,0.78,6.28,548.68,68.12,428.10
06/02/2019,DXI Energy Inc,Energy and Power,Oil & Gas,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,1.12,8.53,7.78,Oil and Gas; Petroleum Refining,Public,2019,6.97,0.91,1.12,8.53,7.78
22/06/2017,DXI Energy Inc,Energy and Power,Oil & Gas,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,2.49,1.76,6.30,Oil and Gas; Petroleum Refining,Public,2017,2.53,3.57,2.49,1.76,6.30
02/11/2015,Dyax Corp,Healthcare,Biotechnology,United States,Shire PLC,Healthcare,Pharmaceuticals,Ireland,87.28,-15.86,"5,652.93",Drugs,Public,2015,64.77,-356.33,87.28,-15.86,"5,652.93"
24/02/2015,Dycom Industries Inc,Industrials,Building/Construction & Engineering,United States,Dycom Industries Inc,Industrials,Building/Construction & Engineering,United States,"1,659.52",175.49,"1,843.92",Construction Firms,Public,2015,1.11,10.51,"1,659.52",175.49,"1,843.92"
22/09/2020,Dye & Durham Ltd,High Technology,Software,Canada,Canaccord Genuity Group Inc,Financials,Brokerage,Canada,42.97,22.65,721.85,Prepackaged Software,Public,2020,16.80,31.88,42.97,22.65,721.85
28/09/2023,Dye & Durham Ltd,High Technology,Software,Canada,Dye & Durham Ltd,High Technology,Software,Canada,312.39,148.89,"1,432.32",Prepackaged Software,Public,2023,4.59,9.62,312.39,148.89,"1,432.32"
27/09/2022,Dye & Durham Ltd,High Technology,Software,Canada,Dye & Durham Ltd,High Technology,Software,Canada,351.91,180.08,"1,404.25",Prepackaged Software,Public,2022,3.99,7.80,351.91,180.08,"1,404.25"
31/05/2021,Dye & Durham Ltd,High Technology,Software,Canada,Investor Group,Financials,Other Financials,Canada,94.21,35.65,"2,384.80",Prepackaged Software,Public,2021,25.31,66.90,94.21,35.65,"2,384.80"
01/03/2024,Dyk & Anlaggning Stockholm AB,Industrials,Building/Construction & Engineering,Sweden,NYAB Oyj,Energy and Power,Alternative Energy Sources,Finland,1.80,0.25,2.06,Construction Firms,Private,2024,1.15,8.33,1.80,0.25,2.06
16/05/2024,dynaCERT Inc,Energy and Power,Other Energy & Power,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.26,-3.43,43.25,Electronic and Electrical Equipment,Public,2024,168.96,-12.61,0.26,-3.43,43.25
16/10/2023,dynaCERT Inc,Energy and Power,Other Energy & Power,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.86,-4.01,42.52,Electronic and Electrical Equipment,Public,2023,49.17,-10.60,0.86,-4.01,42.52
29/04/2021,Dynacor Gold Mines Inc,Materials,Metals & Mining,Canada,Dynacor Gold Mines Inc,Materials,Metals & Mining,Canada,93.17,10.25,49.75,Mining,Public,2021,0.53,4.85,93.17,10.25,49.75
30/04/2020,Dynacor Gold Mines Inc,Materials,Metals & Mining,Canada,Dynacor Gold Mines Inc,Materials,Metals & Mining,Canada,94.11,10.93,26.83,Mining,Public,2020,0.29,2.45,94.11,10.93,26.83
03/10/2014,Dynacor Gold Mines Inc,Materials,Metals & Mining,Canada,Dynacor Gold Mines Inc,Materials,Metals & Mining,Canada,70.46,10.25,33.79,Mining,Public,2014,0.48,3.30,70.46,10.25,33.79
02/05/2024,Dynacor Group Inc,Materials,Metals & Mining,Canada,Dynacor Group Inc,Materials,Metals & Mining,Canada,237.08,24.26,79.67,Mining,Public,2024,0.34,3.28,237.08,24.26,79.67
03/05/2023,Dynacor Group Inc,Materials,Metals & Mining,Canada,Dynacor Group Inc,Materials,Metals & Mining,Canada,192.32,20.27,50.37,Mining,Public,2023,0.26,2.48,192.32,20.27,50.37
22/12/2020,Dynamic Optics Srl,Healthcare,Healthcare Equipment & Supplies,Italy,Officina Stellare SpA,High Technology,Semiconductors,Italy,0.38,0.11,0.47,"Measuring, Medical, Photo Equipment; Clocks",Private,2020,1.24,4.16,0.38,0.11,0.47
12/04/2022,Dynamic Technologies Group Inc,Materials,Metals & Mining,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,24.23,-7.80,61.99,Metal and Metal Products,Public,2022,2.56,-7.94,24.23,-7.80,61.99
14/09/2015,Dynasty Metals & Mining Inc,Materials,Metals & Mining,Canada,Investor Group,Financials,Other Financials,Canada,26.24,-2.80,17.73,Mining,Public,2015,0.68,-6.33,26.24,-2.80,17.73
06/09/2017,Dynasty Metals & Mining Inc,Materials,Metals & Mining,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,0.72,-10.94,24.33,Mining,Public,2017,33.89,-2.22,0.72,-10.94,24.33
07/06/2017,Dynasty Metals & Mining Inc,Materials,Metals & Mining,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,1.36,-10.32,22.86,Mining,Public,2017,16.81,-2.21,1.36,-10.32,22.86
21/10/2014,Dynaudio A/S,High Technology,Electronics,Denmark,Goertek Inc,High Technology,Electronics,China (Mainland),32.04,2.67,49.06,Electronic and Electrical Equipment,Private,2014,1.53,18.37,32.04,2.67,49.06
30/10/2017,Dynegy Inc,Energy and Power,Power,United States,Vistra Energy Corp,Energy and Power,Power,United States,"3,920.60",556.22,"8,890.96","Electric, Gas, and Water Distribution",Public,2017,2.27,15.98,"3,920.60",556.22,"8,890.96"
18/01/2019,Dynex Power Inc,High Technology,Semiconductors,Canada,Zhuzhou CRRC Times Electric Co Ltd,Industrials,Other Industrials,China (Mainland),28.24,0.22,49.15,Electronic and Electrical Equipment,Public,2019,1.74,227.22,28.24,0.22,49.15
26/05/2023,E Automotive Inc,High Technology,E-commerce / B2B,Canada,Intercap Equity Inc,Financials,Banks,Canada,109.01,-42.32,97.95,Business Services,Public,2023,0.90,-2.31,109.01,-42.32,97.95
18/04/2023,E Automotive Inc,High Technology,E-commerce / B2B,Canada,E Automotive Inc,High Technology,E-commerce / B2B,Canada,109.01,-42.32,124.49,Business Services,Public,2023,1.14,-2.94,109.01,-42.32,124.49
16/11/2022,E Automotive Inc,High Technology,E-commerce / B2B,Canada,Undisclosed Acquiror,Financials,Brokerage,Unknown,106.81,-47.99,140.83,Business Services,Public,2022,1.32,-2.93,106.81,-47.99,140.83
22/12/2021,E-Fil Srl,High Technology,Software,Italy,Gruppo Buffetti SpA,Retail,Other Retailing,Italy,3.68,1.29,11.45,Prepackaged Software,Private,2021,3.11,8.86,3.68,1.29,11.45
13/07/2023,E-GAP Srl,Industrials,Other Industrials,Italy,Itas Istituto Trentino Alto Adige Per Assicurazioni Societa Mutua Di Assicurazio,Financials,Insurance,Italy,14.18,2.16,314.84,Electronic and Electrical Equipment,Private,2023,22.21,145.49,14.18,2.16,314.84
21/09/2015,E-Kancelaria Grupa Prawno-Finansowa SA,Consumer Products and Services,Legal Services,Poland,Przemyslaw Czernecki,Financials,Other Financials,Poland,6.39,-9.41,6.80,Public Administration,Public,2015,1.07,-0.72,6.39,-9.41,6.80
06/03/2023,E-L Financial Corp Ltd,Financials,Insurance,Canada,E-L Financial Corp Ltd,Financials,Insurance,Canada,"1,225.12","1,453.55","2,781.98",Insurance,Public,2023,2.27,1.91,"1,225.12","1,453.55","2,781.98"
16/08/2022,E-L Financial Corp Ltd,Financials,Insurance,Canada,E-L Financial Corp Ltd,Financials,Insurance,Canada,"1,245.30","1,292.59","3,155.92",Insurance,Public,2022,2.53,2.44,"1,245.30","1,292.59","3,155.92"
04/03/2022,E-L Financial Corp Ltd,Financials,Insurance,Canada,E-L Financial Corp Ltd,Financials,Insurance,Canada,"1,149.19",495.42,"2,605.98",Insurance,Public,2022,2.27,5.26,"1,149.19",495.42,"2,605.98"
04/03/2021,E-L Financial Corp Ltd,Financials,Insurance,Canada,E-L Financial Corp Ltd,Financials,Insurance,Canada,"1,029.34",-121.67,"2,305.05",Insurance,Public,2021,2.24,-18.94,"1,029.34",-121.67,"2,305.05"
05/12/2023,E-motion SRL,Media and Entertainment,Motion Pictures / Audio Visual,Italy,Casta Diva Group SpA,Consumer Products and Services,Professional Services,Italy,3.17,0.55,1.18,Motion Picture Production and Distribution,Private,2023,0.37,2.15,3.17,0.55,1.18
18/01/2021,e-Muzyka SA,High Technology,E-commerce / B2B,Poland,Empik SA,Retail,Other Retailing,Poland,10.08,0.98,5.20,Business Services,Public,2021,0.52,5.30,10.08,0.98,5.20
28/12/2020,e-Muzyka SA,High Technology,E-commerce / B2B,Poland,Empik SA,Retail,Other Retailing,Poland,10.08,0.98,5.38,Business Services,Public,2020,0.53,5.49,10.08,0.98,5.38
29/06/2020,e-Muzyka SA,High Technology,E-commerce / B2B,Poland,e-Muzyka SA,High Technology,E-commerce / B2B,Poland,8.21,0.88,4.26,Business Services,Public,2020,0.52,4.83,8.21,0.88,4.26
16/04/2015,E-Muzyka Sa,High Technology,E-commerce / B2B,Poland,Empik Media & Fashion SA,Retail,Other Retailing,Poland,4.23,0.66,6.12,Business Services,Public,2015,1.45,9.25,4.23,0.66,6.12
12/05/2023,e-Muzyka SA,High Technology,E-commerce / B2B,Poland,Empik SA,Retail,Other Retailing,Poland,47.27,1.55,24.59,Business Services,Public,2023,0.52,15.89,47.27,1.55,24.59
17/02/2023,e-Muzyka SA,High Technology,E-commerce / B2B,Poland,Empik SA,Retail,Other Retailing,Poland,48.78,1.50,22.90,Business Services,Public,2023,0.47,15.23,48.78,1.50,22.90
20/02/2020,E*TRADE Financial Corp,Financials,Brokerage,United States,Morgan Stanley,Financials,Brokerage,United States,"2,805.53","1,397.86","11,557.22",Investment & Commodity Firms/Dealers/Exchanges,Public,2020,4.12,8.27,"2,805.53","1,397.86","11,557.22"
05/02/2015,E2open Inc,High Technology,Software,United States,Insight Venture Partners LLC,Financials,Alternative Financial Investments,United States,63.08,-19.13,204.30,Prepackaged Software,Public,2015,3.24,-10.68,63.08,-19.13,204.30
12/12/2016,e2v Technologies PLC,High Technology,Electronics,United Kingdom,Rhombus Holding Ltd,Financials,Other Financials,United Kingdom,265.23,58.30,738.47,Electronic and Electrical Equipment,Public,2016,2.78,12.67,265.23,58.30,738.47
